Key,year,quarter,CentroidX,CentroidY,Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_,Crime_Count,Quarterly_Fire_Count
Caserne 18 Grid1_0,2021,1,-73.621842,45.61191,12575.4928571429,472.5,100.0,54.5285714285714,276.785714285714,468.214285714286,8.0,114
Caserne 18 Grid1_0,2021,2,-73.621842,45.61191,12575.4928571429,472.5,100.0,54.5285714285714,276.785714285714,468.214285714286,8.0,132
Caserne 18 Grid1_0,2021,3,-73.621842,45.61191,12575.4928571429,472.5,100.0,54.5285714285714,276.785714285714,468.214285714286,11.0,115
Caserne 18 Grid1_0,2021,4,-73.621842,45.61191,12575.4928571429,472.5,100.0,54.5285714285714,276.785714285714,468.214285714286,7.0,129
Caserne 18 Grid1_0,2022,1,-73.621842,45.61191,12575.4928571429,472.5,100.0,54.5285714285714,276.785714285714,468.214285714286,14.0,117
Caserne 18 Grid1_0,2022,2,-73.621842,45.61191,12575.4928571429,472.5,100.0,54.5285714285714,276.785714285714,468.214285714286,16.0,116
Caserne 18 Grid1_1,2015,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,67.0,185
Caserne 18 Grid1_1,2015,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,66.0,167
Caserne 18 Grid1_1,2015,3,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,51.0,191
Caserne 18 Grid1_1,2015,4,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,82.0,146
Caserne 18 Grid1_1,2016,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,38.0,197
Caserne 18 Grid1_1,2016,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,52.0,157
Caserne 18 Grid1_1,2016,3,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,46.0,179
Caserne 18 Grid1_1,2016,4,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,47.0,181
Caserne 18 Grid1_1,2017,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,56.0,191
Caserne 18 Grid1_1,2017,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,46.0,201
Caserne 18 Grid1_1,2017,3,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,51.0,181
Caserne 18 Grid1_1,2017,4,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,37.0,187
Caserne 18 Grid1_1,2018,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,45.0,204
Caserne 18 Grid1_1,2018,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,43.0,164
Caserne 18 Grid1_1,2018,3,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,41.0,166
Caserne 18 Grid1_1,2018,4,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,35.0,176
Caserne 18 Grid1_1,2019,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,34.0,194
Caserne 18 Grid1_1,2019,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,31.0,176
Caserne 18 Grid1_1,2019,3,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,42.0,182
Caserne 18 Grid1_1,2019,4,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,35.0,181
Caserne 18 Grid1_1,2020,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,38.0,148
Caserne 18 Grid1_1,2020,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,36.0,34
Caserne 18 Grid1_1,2020,3,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,30.0,152
Caserne 18 Grid1_1,2020,4,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,26.0,143
Caserne 18 Grid1_1,2021,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,19.0,150
Caserne 18 Grid1_1,2021,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,31.0,169
Caserne 18 Grid1_1,2021,3,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,37.0,166
Caserne 18 Grid1_1,2021,4,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,41.0,180
Caserne 18 Grid1_1,2022,1,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,43.0,196
Caserne 18 Grid1_1,2022,2,-73.621842,45.61191,13938.5871794872,425.0,100.0,59.974358974359,218.333333333333,426.153846153846,33.0,134
Caserne 18 Grid1_2,2015,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,32.0,124
Caserne 18 Grid1_2,2015,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,31.0,154
Caserne 18 Grid1_2,2015,3,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,24.0,171
Caserne 18 Grid1_2,2015,4,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,47.0,135
Caserne 18 Grid1_2,2016,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,27.0,149
Caserne 18 Grid1_2,2016,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,36.0,179
Caserne 18 Grid1_2,2016,3,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,52.0,166
Caserne 18 Grid1_2,2016,4,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,37.0,164
Caserne 18 Grid1_2,2017,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,37.0,149
Caserne 18 Grid1_2,2017,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,43.0,154
Caserne 18 Grid1_2,2017,3,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,35.0,172
Caserne 18 Grid1_2,2017,4,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,37.0,169
Caserne 18 Grid1_2,2018,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,36.0,179
Caserne 18 Grid1_2,2018,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,33.0,164
Caserne 18 Grid1_2,2018,3,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,32.0,172
Caserne 18 Grid1_2,2018,4,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,29.0,151
Caserne 18 Grid1_2,2019,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,26.0,155
Caserne 18 Grid1_2,2019,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,36.0,171
Caserne 18 Grid1_2,2019,3,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,49.0,140
Caserne 18 Grid1_2,2019,4,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,55.0,173
Caserne 18 Grid1_2,2020,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,31.0,115
Caserne 18 Grid1_2,2020,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,26.0,34
Caserne 18 Grid1_2,2020,3,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,21.0,113
Caserne 18 Grid1_2,2020,4,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,31.0,112
Caserne 18 Grid1_2,2021,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,19.0,107
Caserne 18 Grid1_2,2021,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,34.0,141
Caserne 18 Grid1_2,2021,3,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,24.0,113
Caserne 18 Grid1_2,2021,4,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,54.0,117
Caserne 18 Grid1_2,2022,1,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,73.0,146
Caserne 18 Grid1_2,2022,2,-73.621842,45.61191,10988.7333333333,439.074074074074,100.0,61.4148148148148,215.0,437.222222222222,28.0,132
Caserne 18 Grid1_3,2015,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,12.0,55
Caserne 18 Grid1_3,2015,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,19.0,53
Caserne 18 Grid1_3,2015,3,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,10.0,38
Caserne 18 Grid1_3,2015,4,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,13.0,37
Caserne 18 Grid1_3,2016,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,24.0,39
Caserne 18 Grid1_3,2016,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,16.0,42
Caserne 18 Grid1_3,2016,3,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,13.0,37
Caserne 18 Grid1_3,2016,4,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,15.0,54
Caserne 18 Grid1_3,2017,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,21.0,48
Caserne 18 Grid1_3,2017,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,9.0,48
Caserne 18 Grid1_3,2017,3,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,26.0,57
Caserne 18 Grid1_3,2017,4,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,15.0,32
Caserne 18 Grid1_3,2018,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,16.0,35
Caserne 18 Grid1_3,2018,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,21.0,43
Caserne 18 Grid1_3,2018,3,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,21.0,35
Caserne 18 Grid1_3,2018,4,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,16.0,38
Caserne 18 Grid1_3,2019,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,15.0,36
Caserne 18 Grid1_3,2019,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,13.0,51
Caserne 18 Grid1_3,2019,3,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,15.0,41
Caserne 18 Grid1_3,2019,4,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,30.0,46
Caserne 18 Grid1_3,2020,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,24.0,26
Caserne 18 Grid1_3,2020,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,14.0,15
Caserne 18 Grid1_3,2020,3,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,12.0,36
Caserne 18 Grid1_3,2020,4,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,19.0,30
Caserne 18 Grid1_3,2021,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,18.0,36
Caserne 18 Grid1_3,2021,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,18.0,37
Caserne 18 Grid1_3,2021,3,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,14.0,41
Caserne 18 Grid1_3,2021,4,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,20.0,38
Caserne 18 Grid1_3,2022,1,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,32.0,49
Caserne 18 Grid1_3,2022,2,-73.621842,45.61191,9243.34545454546,489.545454545455,100.0,61.2272727272727,247.272727272727,493.636363636364,30.0,27
Caserne 18 Grid1_4,2015,1,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,0.0,1
Caserne 18 Grid1_4,2015,3,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,3.0,1
Caserne 18 Grid1_4,2016,1,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,2.0,1
Caserne 18 Grid1_4,2017,1,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,0.0,1
Caserne 18 Grid1_4,2017,2,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,2.0,1
Caserne 18 Grid1_4,2017,4,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,0.0,2
Caserne 18 Grid1_4,2018,2,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,0.0,1
Caserne 18 Grid1_4,2019,3,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,1.0,2
Caserne 18 Grid1_4,2019,4,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,12.0,1
Caserne 18 Grid1_4,2020,3,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,3.0,3
Caserne 18 Grid1_4,2021,1,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,2.0,1
Caserne 18 Grid1_4,2021,4,-73.621842,45.61191,3022.7,430.0,100.0,61.5,190.0,430.0,2.0,1
Caserne 18 Grid2_1,2015,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,10.0,32
Caserne 18 Grid2_1,2015,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,8.0,39
Caserne 18 Grid2_1,2015,3,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,5.0,31
Caserne 18 Grid2_1,2015,4,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,10.0,33
Caserne 18 Grid2_1,2016,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,10.0,31
Caserne 18 Grid2_1,2016,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,4.0,30
Caserne 18 Grid2_1,2016,3,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,8.0,35
Caserne 18 Grid2_1,2016,4,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,2.0,35
Caserne 18 Grid2_1,2017,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,3.0,32
Caserne 18 Grid2_1,2017,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,4.0,43
Caserne 18 Grid2_1,2017,3,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,10.0,35
Caserne 18 Grid2_1,2017,4,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,5.0,28
Caserne 18 Grid2_1,2018,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,6.0,37
Caserne 18 Grid2_1,2018,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,2.0,25
Caserne 18 Grid2_1,2018,3,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,3.0,41
Caserne 18 Grid2_1,2018,4,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,4.0,33
Caserne 18 Grid2_1,2019,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,8.0,32
Caserne 18 Grid2_1,2019,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,7.0,37
Caserne 18 Grid2_1,2019,3,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,3.0,37
Caserne 18 Grid2_1,2019,4,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,5.0,36
Caserne 18 Grid2_1,2020,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,8.0,32
Caserne 18 Grid2_1,2020,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,5.0,5
Caserne 18 Grid2_1,2020,3,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,13.0,25
Caserne 18 Grid2_1,2020,4,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,5.0,44
Caserne 18 Grid2_1,2021,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,4.0,38
Caserne 18 Grid2_1,2021,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,4.0,28
Caserne 18 Grid2_1,2021,3,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,5.0,30
Caserne 18 Grid2_1,2021,4,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,7.0,20
Caserne 18 Grid2_1,2022,1,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,8.0,26
Caserne 18 Grid2_1,2022,2,-73.621842,45.61191,9319.49230769231,498.846153846154,100.0,64.925,260.384615384615,502.692307692308,5.0,18
Caserne 18 Grid2_2,2015,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,13.0,30
Caserne 18 Grid2_2,2015,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,4.0,39
Caserne 18 Grid2_2,2015,3,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,6.0,33
Caserne 18 Grid2_2,2015,4,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,11.0,23
Caserne 18 Grid2_2,2016,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,9.0,33
Caserne 18 Grid2_2,2016,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,7.0,23
Caserne 18 Grid2_2,2016,3,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,7.0,32
Caserne 18 Grid2_2,2016,4,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,5.0,23
Caserne 18 Grid2_2,2017,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,11.0,21
Caserne 18 Grid2_2,2017,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,8.0,31
Caserne 18 Grid2_2,2017,3,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,12.0,32
Caserne 18 Grid2_2,2017,4,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,16.0,19
Caserne 18 Grid2_2,2018,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,6.0,35
Caserne 18 Grid2_2,2018,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,14.0,33
Caserne 18 Grid2_2,2018,3,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,7.0,23
Caserne 18 Grid2_2,2018,4,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,12.0,44
Caserne 18 Grid2_2,2019,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,11.0,38
Caserne 18 Grid2_2,2019,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,12.0,37
Caserne 18 Grid2_2,2019,3,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,9.0,23
Caserne 18 Grid2_2,2019,4,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,10.0,35
Caserne 18 Grid2_2,2020,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,10.0,28
Caserne 18 Grid2_2,2020,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,7.0,7
Caserne 18 Grid2_2,2020,3,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,1.0,22
Caserne 18 Grid2_2,2020,4,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,6.0,30
Caserne 18 Grid2_2,2021,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,6.0,21
Caserne 18 Grid2_2,2021,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,2.0,13
Caserne 18 Grid2_2,2021,3,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,8.0,28
Caserne 18 Grid2_2,2021,4,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,14.0,36
Caserne 18 Grid2_2,2022,1,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,13.0,28
Caserne 18 Grid2_2,2022,2,-73.621842,45.61191,8558.76,537.0,100.0,62.7,283.0,540.5,9.0,15
Caserne 19 Grid0_0,2015,1,-73.540674,45.519863,12073.475,517.708333333333,100.0,76.2833333333333,324.166666666667,514.583333333333,11.0,102
Caserne 19 Grid0_0,2015,2,-73.540674,45.519863,12073.475,517.708333333333,100.0,76.2833333333333,324.166666666667,514.583333333333,19.0,87
